Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD16A2_006_Line_Y_500m,MOD16A2_006_Sample_X_500m,MOD16A2_006_ET_500m,MOD16A2_006_LE_500m,MOD16A2_006_PET_500m,MOD16A2_006_PLE_500m,MOD16A2_006_ET_QC_500m,MOD16A2_006_ET_QC_500m_bitmask,MOD16A2_006_ET_QC_500m_MODLAND,MOD16A2_006_ET_QC_500m_MODLAND_Description,MOD16A2_006_ET_QC_500m_Sensor,MOD16A2_006_ET_QC_500m_Sensor_Description,MOD16A2_006_ET_QC_500m_DeadDetector,MOD16A2_006_ET_QC_500m_DeadDetector_Description,MOD16A2_006_ET_QC_500m_CloudState,MOD16A2_006_ET_QC_500m_CloudState_Description,MOD16A2_006_ET_QC_500m_SCF_QC,MOD16A2_006_ET_QC_500m_SCF_QC_Description
DBF,IT-CA1,42.3804,12.0266,2016-09-13,h18v04,1828.0,2132.0,8.600000381469727,2650000.0,34.0,10420000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-09-21,h18v04,1828.0,2132.0,7.5,2290000.0,37.900001525878906,11610000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-09-29,h18v04,1828.0,2132.0,8.300000190734863,2530000.0,30.100000381469727,9240000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-10-07,h18v04,1828.0,2132.0,7.900000095367432,2440000.0,19.600000381469727,6020000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-10-15,h18v04,1828.0,2132.0,32765.0,32765.0,32765.0,32765.0,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-10-23,h18v04,1828.0,2132.0,11.199999809265137,3450000.0,17.200000762939453,5300000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-10-31,h18v04,1828.0,2132.0,9.5,2930000.0,14.0,4320000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-11-08,h18v04,1828.0,2132.0,8.800000190734863,2720000.0,11.199999809265137,3470000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-11-16,h18v04,1828.0,2132.0,5.900000095367432,1820000.0,8.40000057220459,2580000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-11-24,h18v04,1828.0,2132.0,7.700000286102295,2390000.0,9.600000381469727,2960000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-12-02,h18v04,1828.0,2132.0,6.700000286102295,2060000.0,9.90000057220459,3050000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-12-10,h18v04,1828.0,2132.0,5.400000095367432,1680000.0,8.100000381469727,2520000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-12-18,h18v04,1828.0,2132.0,5.900000095367432,1840000.0,7.900000095367432,2440000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2016-12-26,h18v04,1828.0,2132.0,3.6000001430511475,1470000.0,7.5,3090000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-01-01,h18v04,1828.0,2132.0,4.400000095367432,1370000.0,8.699999809265137,2700000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-01-09,h18v04,1828.0,2132.0,4.400000095367432,1380000.0,8.0,2500000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-01-17,h18v04,1828.0,2132.0,4.900000095367432,1520000.0,8.5,2650000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-01-25,h18v04,1828.0,2132.0,32765.0,32765.0,32765.0,32765.0,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-02-02,h18v04,1828.0,2132.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-02-10,h18v04,1828.0,2132.0,6.700000286102295,2070000.0,15.699999809265137,4870000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-02-18,h18v04,1828.0,2132.0,6.900000095367432,2130000.0,14.199999809265137,4400000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-02-26,h18v04,1828.0,2132.0,9.199999809265137,2850000.0,19.700000762939453,6100000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-03-06,h18v04,1828.0,2132.0,7.900000095367432,2440000.0,24.899999618530273,7700000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-03-14,h18v04,1828.0,2132.0,11.100000381469727,3420000.0,29.5,9110000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-03-22,h18v04,1828.0,2132.0,14.600000381469727,4490000.0,31.30000114440918,9650000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-03-30,h18v04,1828.0,2132.0,12.199999809265137,3750000.0,31.600000381469727,9720000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-04-07,h18v04,1828.0,2132.0,20.899999618530273,6440000.0,41.70000076293945,12830000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-04-15,h18v04,1828.0,2132.0,14.600000381469727,4510000.0,40.5,12510000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-04-23,h18v04,1828.0,2132.0,15.90000057220459,4890000.0,41.70000076293945,12870000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-05-01,h18v04,1828.0,2132.0,15.600000381469727,4800000.0,45.0,13840000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-05-09,h18v04,1828.0,2132.0,32765.0,32765.0,32765.0,32765.0,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-05-17,h18v04,1828.0,2132.0,14.0,4280000.0,58.10000228881836,17790000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-05-25,h18v04,1828.0,2132.0,11.300000190734863,3470000.0,62.20000076293945,19040000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-06-02,h18v04,1828.0,2132.0,8.699999809265137,2660000.0,57.900001525878906,17720000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-06-10,h18v04,1828.0,2132.0,18.700000762939453,5700000.0,61.60000228881836,18800000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-06-18,h18v04,1828.0,2132.0,8.800000190734863,2690000.0,61.400001525878906,18720000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-06-26,h18v04,1828.0,2132.0,7.400000095367432,2250000.0,58.29999923706055,17790000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-07-04,h18v04,1828.0,2132.0,7.5,2300000.0,65.5999984741211,19960000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-07-12,h18v04,1828.0,2132.0,10.600000381469727,3240000.0,66.0,20110000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-07-20,h18v04,1828.0,2132.0,6.800000190734863,2080000.0,52.60000228881836,16050000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-07-28,h18v04,1828.0,2132.0,5.200000286102295,1570000.0,64.4000015258789,19550000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-08-05,h18v04,1828.0,2132.0,8.0,2440000.0,56.10000228881836,17060000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-08-13,h18v04,1828.0,2132.0,6.200000286102295,1900000.0,57.70000076293945,17550000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-08-21,h18v04,1828.0,2132.0,10.199999809265137,3090000.0,55.900001525878906,17010000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-08-29,h18v04,1828.0,2132.0,8.300000190734863,2530000.0,46.60000228881836,14240000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-09-06,h18v04,1828.0,2132.0,9.40000057220459,2880000.0,33.79999923706055,10350000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-09-14,h18v04,1828.0,2132.0,8.600000381469727,2650000.0,39.20000076293945,12030000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-09-22,h18v04,1828.0,2132.0,10.699999809265137,3280000.0,31.700000762939453,9720000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-09-30,h18v04,1828.0,2132.0,9.90000057220459,3030000.0,28.5,8730000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-10-08,h18v04,1828.0,2132.0,6.700000286102295,2050000.0,31.30000114440918,9610000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-10-16,h18v04,1828.0,2132.0,5.0,1530000.0,25.600000381469727,7850000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-10-24,h18v04,1828.0,2132.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-11-01,h18v04,1828.0,2132.0,6.0,1870000.0,13.300000190734863,4110000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-11-09,h18v04,1828.0,2132.0,6.200000286102295,1910000.0,11.699999809265137,3630000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-11-17,h18v04,1828.0,2132.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-11-25,h18v04,1828.0,2132.0,5.200000286102295,1600000.0,9.699999809265137,3020000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-12-03,h18v04,1828.0,2132.0,32765.0,32765.0,32765.0,32765.0,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-12-11,h18v04,1828.0,2132.0,5.099999904632568,1570000.0,7.599999904632568,2340000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-12-19,h18v04,1828.0,2132.0,4.599999904632568,1440000.0,8.699999809265137,2690000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2017-12-27,h18v04,1828.0,2132.0,3.299999952316284,1650000.0,3.9000000953674316,1940000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-01-01,h18v04,1828.0,2132.0,5.5,1690000.0,7.400000095367432,2290000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-01-09,h18v04,1828.0,2132.0,5.099999904632568,1590000.0,7.5,2340000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-01-17,h18v04,1828.0,2132.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-01-25,h18v04,1828.0,2132.0,5.900000095367432,1840000.0,9.800000190734863,3020000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-02-02,h18v04,1828.0,2132.0,5.400000095367432,1670000.0,8.800000190734863,2730000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-02-10,h18v04,1828.0,2132.0,5.5,1700000.0,13.100000381469727,4060000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-02-18,h18v04,1828.0,2132.0,5.800000190734863,1810000.0,8.100000381469727,2520000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-02-26,h18v04,1828.0,2132.0,32765.0,32765.0,32765.0,32765.0,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-03-06,h18v04,1828.0,2132.0,9.800000190734863,3020000.0,19.700000762939453,6080000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-03-14,h18v04,1828.0,2132.0,10.40000057220459,3220000.0,16.899999618530273,5230000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-03-22,h18v04,1828.0,2132.0,9.90000057220459,3050000.0,26.80000114440918,8290000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-03-30,h18v04,1828.0,2132.0,15.199999809265137,4690000.0,29.200000762939453,9010000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-04-07,h18v04,1828.0,2132.0,14.199999809265137,4380000.0,32.900001525878906,10150000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-04-15,h18v04,1828.0,2132.0,20.600000381469727,6330000.0,40.79999923706055,12520000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,IT-CA1,42.3804,12.0266,2018-04-23,h18v04,1828.0,2132.0,26.0,7970000.0,52.0,15940000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
